"person_age";"person_income";"person_emp_length";"person_home_ownership";"loan_intent";"loan_grade";"loan_amnt";"loan_int_rate";"loan_status";"loan_percent_income";"cb_person_default_on_file";"cb_person_cred_hist_length"
31;77940;3.0;"Mortgage";"Venture";"B";16250;10.99;0;0.21;"N";9
37;105000;6.0;"Rent";"Debtconsolidation";"A";14000;6.03;0;0.13;"N";11
31;100000;10.0;"Mortgage";"Medical";"A";9950;5.42;0;0.1;"N";7
24;0;0.0;"Rent";"Homeimprovement";"B";6250;7.9;0;0.3;"N";8
24;47000;8.0;"Rent";"Debtconsolidation";"B";0;11.49;0;0.19;"";4
41;90000;23.0;"Mortgage";"Venture";"A";13200;6.62;0;0.15;"N";13
35;66000;6.0;"Mortgage";"Debtconsolidation";"B";9100;12.42;0;0.14;"N";7
41;24000;5.0;"Mortgage";"Medical";"A";1500;0.0;0;0.06;"N";15
32;48250;3.0;"Mortgage";"Medical";"B";8400;10.74;0;0.17;"N";6
23;18000;3.0;"Own";"Education";"A";4000;5.99;1;0.22;"N";2
24;85000;0.0;"Mortgage";"Personal";"B";10000;10.0;0;0.12;"N";4
21;35000;5.0;"Own";"Venture";"C";6500;13.43;0;0.19;"N";4
23;21600;0.0;"Own";"Venture";"B";4400;12.53;0;0.2;"N";3
25;86244;0.0;"Mortgage";"Education";"B";8000;11.71;0;0.09;"N";4
23;40000;0.0;"Mortgage";"Education";"A";4000;6.39;0;0.1;"N";3
26;102500;4.0;"Mortgage";"Education";"A";11800;6.03;0;0.12;"N";2
42;44000;0.0;"Rent";"Education";"C";8400;13.57;1;0.19;"Y";13
25;49000;2.0;"Rent";"Education";"A";7750;9.63;0;0.16;"N";2
25;40500;5.0;"Mortgage";"Homeimprovement";"B";6500;9.63;0;0.16;"N";4
36;372000;4.0;"Rent";"Debtconsolidation";"E";2000;0.0;1;0.01;"Y";14
28;70000;0.0;"Rent";"Homeimprovement";"B";16100;11.83;0;0.23;"N";9
45;52000;0.0;"Rent";"Medical";"A";1500;8.94;0;0.03;"N";13
24;50000;8.0;"Rent";"Personal";"C";8000;15.96;0;0.16;"N";3
26;78000;10.0;"Mortgage";"Education";"A";8325;6.99;0;0.11;"N";4
30;112000;6.0;"Own";"Venture";"A";12000;0.0;0;0.11;"N";10
23;53004;7.0;"Mortgage";"Personal";"A";10000;5.79;0;0.19;"N";3
36;40000;16.0;"Mortgage";"Education";"D";4000;18.07;0;0.1;"Y";14
24;72250;5.0;"Rent";"Medical";"E";17600;17.19;1;0.21;"Y";4
22;21600;1.0;"Rent";"Debtconsolidation";"D";2000;16.89;1;0.09;"N";2
32;60000;2.0;"Mortgage";"Venture";"B";7125;9.99;0;0.12;"N";7
31;36400;0.0;"Mortgage";"Venture";"D";8000;14.46;0;0.22;"N";9
27;72000;10.0;"Own";"Venture";"A";10000;8.94;0;0.14;"N";6
26;175000;2.0;"Mortgage";"Debtconsolidation";"A";3000;8.94;0;0.02;"N";3
24;24000;4.0;"Own";"Venture";"B";6400;8.88;0;0.27;"N";4
22;60000;1.0;"Mortgage";"Personal";"A";10000;5.42;0;0.17;"N";2
38;28584;4.0;"Rent";"Education";"C";5400;13.47;0;0.19;"N";11
23;43000;1.0;"Rent";"Education";"B";10000;9.25;0;0.23;"N";3
41;444000;4.0;"Mortgage";"Education";"D";2500;15.31;0;0.01;"N";11
26;50000;0.0;"Rent";"Venture";"B";4800;0.0;0;0.1;"N";3
23;28000;7.0;"Rent";"Personal";"C";1500;14.17;0;0.05;"Y";4
25;73000;8.0;"Mortgage";"Personal";"D";20000;13.12;1;0.27;"Y";4
28;42000;2.0;"Own";"Medical";"C";6000;12.84;0;0.14;"N";9
22;65000;6.0;"Mortgage";"Venture";"A";1500;9.32;0;0.02;"N";2
35;17640;0.0;"Own";"Personal";"D";4000;16.29;1;0.23;"N";8
23;59004;1.0;"Rent";"Debtconsolidation";"D";7800;15.99;1;0.13;"Y";3
29;33000;6.0;"Rent";"Venture";"A";5000;8.9;0;0.15;"N";8
24;120000;8.0;"Own";"Personal";"D";15000;15.28;0;0.13;"N";3
32;86496;6.0;"Rent";"Homeimprovement";"B";12000;11.71;0;0.14;"N";9
30;43580;5.0;"Mortgage";"Personal";"B";6000;12.21;1;0.14;"N";7
37;44000;0.0;"Rent";"Personal";"A";10000;6.91;0;0.23;"N";15
22;43500;0.0;"Rent";"Education";"A";3000;5.42;0;0.07;"N";3
46;51600;16.0;"Mortgage";"Personal";"A";10000;7.51;0;0.19;"N";17
22;44000;0.0;"";"Homeimprovement";"B";10000;0.0;0;0.1;"N";10
26;66000;2.0;"Rent";"Personal";"D";15000;16.02;1;0.23;"N";2
23;54000;5.0;"Rent";"Debtconsolidation";"D";6000;15.62;1;0.11;"Y";4
27;21600;9.0;"Rent";"Personal";"A";6000;7.88;0;0.28;"N";9
24;19464;0.0;"Rent";"Personal";"C";2500;13.84;1;0.13;"Y";3
36;40000;4.0;"Own";"Venture";"B";14000;10.99;0;0.35;"N";16
21;30000;3.0;"Rent";"Medical";"B";3200;11.14;0;0.11;"N";3
25;48000;8.0;"Mortgage";"Personal";"A";2250;8.49;1;0.05;"N";3
32;27000;5.0;"Rent";"Venture";"C";4500;13.11;0;0.17;"Y";5
31;84000;0.0;"Mortgage";"Personal";"A";7000;7.9;0;0.08;"N";6
22;95000;0.0;"Mortgage";"Medical";"A";0;6.92;0;0.25;"N";7
29;70000;1.0;"Mortgage";"Education";"B";20000;9.88;0;0.29;"N";10
24;22000;0.0;"Rent";"";"C";0;11.48;0;0.1;"N";28
21;249996;5.0;"Mortgage";"Personal";"A";5000;8.59;0;0.02;"N";3
25;40000;9.0;"Rent";"Debtconsolidation";"B";8000;12.42;0;0.2;"N";2
30;64600;8.0;"Mortgage";"Medical";"D";8000;15.99;1;0.11;"Y";6
27;80000;2.0;"Own";"Personal";"B";9000;12.21;0;0.11;"N";8
38;27600;3.0;"Rent";"Medical";"D";5000;14.59;1;0.18;"Y";16
0;70000;2.0;"Rent";"Debtconsolidation";"A";10000;14.27;0;0.25;"";3
24;46256;7.0;"Rent";"Education";"B";10000;11.48;0;0.22;"N";3
26;0;10.0;"Mortgage";"Homeimprovement";"A";9000;7.14;0;0.18;"N";3
24;35000;8.0;"Rent";"Medical";"B";7000;12.69;0;0.2;"N";2
21;60000;0.0;"Mortgage";"Medical";"C";10000;0.0;0;0.17;"Y";4
39;55000;8.0;"Mortgage";"Personal";"A";10000;5.42;0;0.18;"N";16
23;100000;0.0;"Mortgage";"Education";"A";11000;8.49;0;0.11;"N";3
25;39000;3.0;"Rent";"Medical";"C";7600;12.84;1;0.19;"N";3
25;77700;2.0;"Rent";"Homeimprovement";"B";14000;10.99;0;0.18;"N";2
22;61104;6.0;"Rent";"Education";"B";6000;0.0;0;0.1;"N";4
22;27600;7.0;"Rent";"Medical";"B";7200;10.59;0;0.26;"N";3
22;63000;6.0;"Own";"Education";"D";9000;0.0;0;0.14;"N";4
22;39868;2.0;"Mortgage";"Debtconsolidation";"D";2400;16.02;1;0.06;"Y";4
30;51000;4.0;"Mortgage";"Personal";"B";2000;10.99;0;0.04;"N";10
28;95000;5.0;"Mortgage";"Venture";"A";1800;0.0;0;0.07;"";4
31;41558;3.0;"Rent";"Education";"E";7750;16.45;0;0.19;"N";7
28;65000;2.0;"Rent";"Homeimprovement";"C";7200;13.98;0;0.11;"Y";5
25;32000;1.0;"Rent";"Personal";"D";6000;12.92;1;0.19;"Y";3
47;40000;0.0;"Mortgage";"Personal";"A";6000;7.74;0;0.15;"N";11
27;100970;5.0;"Mortgage";"Venture";"B";20000;11.99;0;0.2;"N";9
30;60000;0.0;"Rent";"";"C";17500;7.9;0;0.44;"N";12
30;80000;7.0;"Rent";"Venture";"A";12000;8.9;0;0.15;"N";10
31;65000;4.0;"Mortgage";"Debtconsolidation";"B";20000;11.71;0;0.31;"N";9
22;50000;6.0;"Rent";"Venture";"C";18000;13.79;1;0.36;"N";2
24;55000;8.0;"Mortgage";"Medical";"B";15000;9.91;0;0.27;"N";3
27;165000;6.0;"Mortgage";"Medical";"B";35000;12.42;0;0.21;"N";10
23;50000;1.0;"Rent";"Debtconsolidation";"A";25000;7.9;1;0.5;"N";3
26;51000;10.0;"Rent";"Personal";"B";5000;12.42;1;0.1;"N";2
24;60000;7.0;"Rent";"Homeimprovement";"C";15000;13.85;0;0.25;"Y";2
23;58650;7.0;"Mortgage";"Medical";"A";5000;8.59;1;0.07;"N";3
21;20400;2.0;"Rent";"Venture";"B";4500;10.99;0;0.22;"N";3
32;103000;3.0;"Mortgage";"Medical";"A";6000;7.49;0;0.06;"N";8
22;50000;5.0;"Mortgage";"Education";"B";15000;10.25;0;0.3;"N";3
22;102000;1.0;"Own";"Medical";"C";7000;12.87;0;0.07;"N";3
25;75000;4.0;"Mortgage";"Venture";"D";20000;14.09;0;0.27;"Y";4
23;16000;7.0;"Own";"Medical";"A";6000;7.9;1;0.38;"N";2
21;26400;2.0;"Own";"Venture";"A";4000;7.51;0;0.15;"N";4
47;100000;4.0;"Mortgage";"Venture";"B";2500;9.99;0;0.03;"N";16
25;35000;3.0;"Rent";"Medical";"B";5000;10.36;0;0.14;"N";3
24;52728;4.0;"Rent";"Education";"A";5000;7.74;0;0.09;"N";4
23;38000;4.0;"Rent";"Personal";"B";10000;10.99;0;0.26;"N";2
23;77705;4.0;"Mortgage";"Education";"E";4000;16.77;0;0.05;"Y";4
36;24000;18.0;"Mortgage";"Venture";"B";6200;10.65;0;0.26;"N";16
32;68800;13.0;"Mortgage";"Education";"A";4800;0.0;0;0.07;"N";6
26;31200;1.0;"Rent";"Venture";"A";6400;7.51;0;0.21;"N";3
25;19000;3.0;"Own";"Venture";"A";4000;7.4;1;0.21;"N";4
33;120000;14.0;"Mortgage";"Venture";"B";2000;12.69;0;0.02;"N";9
28;47000;5.0;"Own";"Debtconsolidation";"D";13000;14.54;0;0.28;"N";9
29;240000;5.0;"Mortgage";"";"A";0;10.14;0;0.04;"N";4
26;130000;5.0;"Mortgage";"Personal";"D";35000;18.25;0;0.27;"Y";4
0;68000;0.0;"Mortgage";"Medical";"A";35000;7.9;0;0.28;"N";17
24;49200;8.0;"Mortgage";"Medical";"E";2500;0.0;1;0.05;"N";2
28;34000;0.0;"Rent";"Education";"D";12000;14.61;1;0.35;"Y";8
24;67000;0.0;"Mortgage";"Debtconsolidation";"A";4000;7.49;0;0.06;"N";3
29;95000;0.0;"Rent";"";"B";10000;12.69;0;0.17;"";5
23;123000;4.0;"Rent";"Debtconsolidation";"C";2800;13.49;0;0.02;"Y";3
26;22000;3.0;"Mortgage";"Debtconsolidation";"B";3825;10.65;0;0.17;"N";4
27;30000;2.0;"Rent";"Debtconsolidation";"E";5000;17.99;1;0.17;"Y";10
27;71000;11.0;"Rent";"Education";"C";8400;12.61;0;0.12;"Y";10
25;50000;2.0;"Rent";"Venture";"B";10800;10.75;0;0.22;"N";3
27;73000;3.0;"Mortgage";"Debtconsolidation";"B";18000;12.69;1;0.25;"N";6
23;35004;1.0;"Rent";"Education";"B";6000;0.0;0;0.17;"N";2
27;27000;5.0;"Mortgage";"Medical";"B";3000;11.14;0;0.11;"N";9
33;55000;7.0;"Mortgage";"Homeimprovement";"B";3500;10.65;0;0.06;"N";5
24;35000;0.0;"Rent";"Personal";"B";4200;10.37;0;0.12;"N";4
22;36250;6.0;"Rent";"Education";"C";6000;14.22;0;0.17;"Y";3
30;54000;1.0;"Rent";"Education";"A";12000;6.62;1;0.22;"N";6
37;26500;11.0;"Rent";"Medical";"C";2000;13.16;0;0.08;"N";12
40;31504;13.0;"Rent";"Medical";"E";10000;0.0;1;0.32;"N";13
28;60000;12.0;"Rent";"Debtconsolidation";"A";4600;7.88;0;0.08;"N";8
26;60000;1.0;"Rent";"Personal";"B";12000;10.62;0;0.2;"N";4
39;60520;6.0;"Rent";"Medical";"D";6000;15.33;1;0.08;"Y";15
25;50000;9.0;"Own";"Personal";"E";9175;19.42;0;0.18;"N";4
28;170000;3.0;"Mortgage";"Medical";"B";4000;0.0;0;0.02;"N";10
36;69000;0.0;"Rent";"Medical";"B";15600;10.99;0;0.23;"N";16
28;40000;12.0;"Mortgage";"Homeimprovement";"A";11200;5.42;0;0.28;"N";9
24;25000;3.0;"Mortgage";"Venture";"A";9000;7.14;0;0.36;"N";4
21;21816;2.0;"Mortgage";"Personal";"B";1500;11.86;0;0.07;"N";3
22;36000;3.0;"Mortgage";"Debtconsolidation";"A";5250;0.0;0;0.15;"N";2
28;102000;2.0;"Mortgage";"Venture";"B";10000;12.18;0;0.1;"N";7
22;0;3.0;"Rent";"Medical";"A";12000;0.0;0;0.18;"";5
26;37800;10.0;"Mortgage";"Homeimprovement";"D";0;9.99;0;0.27;"";27
22;108000;2.0;"Own";"Venture";"C";8000;15.27;0;0.07;"Y";2
26;27031;2.0;"Rent";"Venture";"B";6000;9.99;0;0.22;"N";4
22;65000;0.0;"Rent";"Venture";"B";8000;10.59;0;0.12;"N";2
22;190000;3.0;"Rent";"Venture";"A";12600;6.92;0;0.07;"N";3
35;65000;19.0;"Mortgage";"Education";"B";20000;10.25;0;0.31;"N";5
37;19896;0.0;"Rent";"Education";"E";10000;17.14;1;0.5;"N";11
33;24000;6.0;"Rent";"Debtconsolidation";"A";10000;8.9;1;0.42;"N";5
35;31000;9.0;"Mortgage";"Education";"C";15000;13.16;0;0.48;"N";9
27;15000;2.0;"Rent";"Education";"C";3000;13.23;1;0.2;"N";7
22;50000;3.0;"Rent";"Debtconsolidation";"B";6000;10.25;0;0.12;"N";3
29;48000;3.0;"Mortgage";"Education";"B";9000;11.99;0;0.19;"N";5
29;55000;0.0;"Rent";"Homeimprovement";"B";14000;11.58;0;0.25;"N";6
24;52000;7.0;"Mortgage";"Medical";"C";5000;14.22;0;0.1;"N";2
27;118500;4.0;"Mortgage";"Debtconsolidation";"A";15000;6.91;0;0.13;"N";9
25;35000;4.0;"Rent";"Education";"A";4000;7.51;0;0.11;"N";3
28;90000;3.0;"Mortgage";"Medical";"B";21000;10.74;0;0.23;"N";7
27;102616;4.0;"Rent";"Medical";"C";18000;13.99;1;0.15;"Y";7
30;29102;2.0;"Rent";"Venture";"A";3000;7.9;0;0.1;"N";9
31;60000;2.0;"Mortgage";"Homeimprovement";"B";9000;12.69;0;0.15;"N";8
35;30720;4.0;"Mortgage";"Venture";"A";6000;7.49;0;0.2;"N";7
22;35100;0.0;"Rent";"Education";"C";1000;13.98;0;0.03;"Y";3
36;80000;7.0;"Rent";"Homeimprovement";"C";6000;12.87;0;0.07;"N";16
22;27500;1.0;"Rent";"Education";"B";4250;10.99;0;0.15;"N";4
22;62000;2.0;"Mortgage";"Education";"A";10000;5.99;0;0.16;"N";4
22;32000;3.0;"Rent";"Education";"B";8400;11.49;0;0.26;"N";4
25;21812;7.0;"Rent";"Education";"C";6000;14.72;0;0.28;"Y";2
32;32000;1.0;"Rent";"Venture";"E";2600;0.0;1;0.08;"N";6
25;50000;4.0;"Mortgage";"Debtconsolidation";"A";6000;6.76;0;0.12;"N";2
25;97750;9.0;"Own";"Medical";"E";20000;17.39;1;0.17;"Y";3
24;90000;1.0;"Mortgage";"Personal";"C";12000;0.0;0;0.13;"Y";4
30;14800;5.0;"Rent";"Debtconsolidation";"A";1200;8.0;0;0.08;"N";9
22;50004;6.0;"Mortgage";"Education";"C";2500;12.53;0;0.05;"N";2
26;47500;10.0;"Rent";"Personal";"E";19000;16.7;1;0.4;"Y";4
31;250000;14.0;"Mortgage";"Personal";"D";12000;14.09;0;0.05;"Y";6
35;64000;11.0;"Mortgage";"Debtconsolidation";"A";14500;7.66;0;0.23;"N";6
27;78000;2.0;"Mortgage";"Homeimprovement";"D";35000;17.27;1;0.45;"Y";5
34;50725;1.0;"Rent";"Venture";"C";5400;13.16;0;0.11;"Y";6
25;30720;6.0;"Rent";"Education";"B";10000;10.37;1;0.33;"N";2
26;52000;2.0;"Mortgage";"Education";"A";6000;8.9;0;0.12;"N";4
28;25000;1.0;"Rent";"Medical";"C";9600;14.27;1;0.38;"Y";10
28;105000;5.0;"Rent";"Debtconsolidation";"C";5500;15.23;0;0.05;"N";7
37;97000;7.0;"Mortgage";"Debtconsolidation";"A";10000;0.0;0;0.1;"N";15
0;50950;5.0;"";"Homeimprovement";"B";3000;10.25;0;0.03;"N";3
23;45000;2.0;"Rent";"Personal";"B";11200;10.59;0;0.25;"N";2
33;80000;4.0;"Mortgage";"Medical";"B";12000;11.14;0;0.15;"N";6
22;52000;6.0;"Mortgage";"Venture";"D";6000;0.0;1;0.12;"Y";3
33;56000;0.0;"Rent";"Education";"A";12000;0.0;0;0.31;"N";4
24;98000;0.0;"Mortgage";"Debtconsolidation";"D";13200;15.28;1;0.13;"Y";3
22;48000;6.0;"Mortgage";"Education";"D";12000;16.0;1;0.25;"N";4
27;50600;9.0;"Rent";"Venture";"B";12000;9.91;0;0.24;"N";7
23;32000;2.0;"Rent";"Venture";"E";5000;13.93;1;0.16;"N";4
33;30000;11.0;"Rent";"Medical";"A";2000;7.29;0;0.07;"N";5
28;71652;11.0;"Mortgage";"Personal";"G";25000;20.03;1;0.35;"N";9
24;87550;5.0;"Mortgage";"Education";"B";3600;11.86;0;0.04;"N";4
36;99500;5.0;"Own";"Venture";"A";4000;7.74;0;0.04;"N";16
22;46000;3.0;"Rent";"Debtconsolidation";"A";8000;6.17;0;0.17;"N";2
35;153000;13.0;"Mortgage";"Personal";"B";9500;11.99;0;0.06;"N";10
21;111016;5.0;"Rent";"Personal";"C";12000;13.11;0;0.11;"N";2
30;49110;2.0;"Rent";"Personal";"B";19775;12.42;1;0.4;"N";9
30;85000;14.0;"Rent";"Personal";"B";7000;10.65;0;0.08;"N";9
24;113000;3.0;"Rent";"Venture";"B";16000;11.99;0;0.14;"N";2
22;49920;1.0;"Mortgage";"Education";"C";10000;12.53;0;0.2;"N";3
28;90000;1.0;"Rent";"Personal";"A";10200;8.9;0;0.11;"N";8
32;24000;2.0;"Rent";"Medical";"A";2500;7.74;0;0.1;"N";9
27;32000;0.0;"Mortgage";"Medical";"C";7500;11.59;1;0.23;"Y";9
23;33204;7.0;"Rent";"Education";"C";2000;14.72;0;0.06;"Y";2
34;84000;3.0;"Rent";"Personal";"A";9000;5.79;0;0.11;"N";10
21;18000;5.0;"Rent";"Homeimprovement";"B";7000;11.14;1;0.39;"N";4
26;158000;0.0;"Rent";"Homeimprovement";"D";4000;14.84;1;0.03;"N";3
28;37500;10.0;"Rent";"Personal";"A";2400;7.66;0;0.06;"N";5
22;55000;6.0;"Rent";"Personal";"B";8000;11.71;0;0.15;"N";3
24;44000;5.0;"Mortgage";"Debtconsolidation";"D";22800;17.27;1;0.52;"N";3
30;56000;1.0;"Mortgage";"Medical";"B";14000;12.18;0;0.25;"N";7
23;66661;7.0;"Mortgage";"Personal";"B";1500;11.49;0;0.02;"N";2
30;71000;2.0;"Rent";"Homeimprovement";"A";12000;8.9;0;0.17;"N";8
27;75000;11.0;"Rent";"Venture";"D";6000;15.21;0;0.08;"Y";9
30;50000;3.0;"Mortgage";"Personal";"C";6000;0.0;0;0.12;"Y";7
25;45000;3.0;"Mortgage";"Education";"B";6000;11.83;0;0.13;"N";2
22;16094;2.0;"Mortgage";"Venture";"A";5500;7.14;1;0.34;"N";3
35;234600;1.0;"Mortgage";"Homeimprovement";"D";7500;15.05;0;0.03;"Y";6
30;93500;3.0;"Rent";"Education";"C";9925;12.09;0;0.11;"Y";7
23;32000;4.0;"Rent";"Education";"A";6400;8.9;0;0.2;"N";4
28;53796;12.0;"Mortgage";"Homeimprovement";"B";7000;9.91;0;0.13;"N";8
37;200004;0.0;"Mortgage";"Personal";"C";5000;0.0;0;0.02;"N";12
21;36000;1.0;"Rent";"Medical";"D";4500;17.27;1;0.13;"N";4
30;52000;2.0;"Mortgage";"Personal";"C";18500;10.91;0;0.36;"N";7
29;90000;13.0;"Mortgage";"Debtconsolidation";"B";21000;11.99;0;0.23;"N";10
26;45000;3.0;"Rent";"Medical";"B";1500;10.25;0;0.03;"N";4
28;288000;12.0;"Mortgage";"Venture";"G";18000;22.48;1;0.06;"Y";9
53;45000;0.0;"Rent";"Debtconsolidation";"C";5600;13.79;0;0.12;"Y";22
22;27996;5.0;"Own";"Medical";"A";5000;5.79;0;0.18;"N";2
21;27000;1.0;"Rent";"Education";"A";4800;7.51;0;0.18;"N";2
36;130000;3.0;"Rent";"Debtconsolidation";"B";14000;10.37;0;0.11;"N";14
35;60000;18.0;"Rent";"Homeimprovement";"C";15000;13.43;0;0.25;"N";5
38;124499;3.0;"Rent";"Education";"C";25000;13.06;0;0.2;"N";13
22;18000;2.0;"Rent";"Venture";"A";6000;6.62;1;0.33;"N";2
22;28150;0.0;"Rent";"Medical";"A";1600;6.39;0;0.06;"N";4
47;52000;3.0;"Rent";"Medical";"B";6000;10.99;0;0.12;"N";14
30;130500;1.0;"Mortgage";"Debtconsolidation";"D";25000;15.33;1;0.19;"N";6
31;34580;3.0;"Rent";"Personal";"B";3000;11.49;1;0.09;"N";6
31;50000;0.0;"Rent";"Medical";"A";5000;6.91;0;0.1;"N";7
24;40000;2.0;"Mortgage";"Venture";"C";15250;13.98;0;0.38;"Y";2
28;150000;4.0;"Mortgage";"Education";"B";20000;0.0;0;0.13;"N";8
24;136000;9.0;"Mortgage";"Personal";"F";25000;19.13;1;0.18;"N";3
24;80000;2.0;"Mortgage";"Homeimprovement";"A";5000;6.99;0;0.06;"N";4
23;93000;7.0;"Own";"Venture";"C";25000;12.73;0;0.27;"N";3
28;96000;3.0;"Rent";"Homeimprovement";"A";28000;7.9;0;0.29;"N";10
43;350000;3.0;"Mortgage";"Medical";"B";18000;11.49;0;0.05;"N";16
25;42000;7.0;"Rent";"Education";"D";8675;15.99;0;0.21;"Y";2
28;50000;12.0;"Mortgage";"Education";"C";18000;13.49;0;0.36;"Y";7
43;65000;2.0;"Mortgage";"Education";"B";24000;10.99;0;0.37;"N";13
36;52000;11.0;"Mortgage";"Personal";"B";1500;11.36;1;0.03;"N";17
22;27000;2.0;"Rent";"Education";"B";8500;12.21;1;0.31;"N";2
30;38000;0.0;"Own";"Education";"B";6000;11.58;0;0.16;"N";7
26;66384;3.0;"Mortgage";"Venture";"A";10000;7.88;0;0.15;"N";4
23;48000;7.0;"Mortgage";"Education";"B";10000;10.65;0;0.21;"N";4
23;52102;1.0;"Mortgage";"Medical";"B";3500;10.75;1;0.06;"N";3
27;96000;0.0;"";"Homeimprovement";"A";7000;8.9;0;0.07;"N";10
35;48000;0.0;"Rent";"Debtconsolidation";"C";3400;13.06;0;0.07;"N";9
24;27311;1.0;"Rent";"Medical";"C";6250;12.87;0;0.23;"Y";4
23;80000;6.0;"Rent";"Personal";"A";5000;5.42;0;0.06;"N";2
30;93132;10.0;"Mortgage";"Homeimprovement";"A";2500;5.99;0;0.03;"N";6
21;30000;4.0;"Rent";"Education";"D";3000;16.32;0;0.1;"Y";3
21;57000;5.0;"Mortgage";"Venture";"C";14400;0.0;0;0.25;"Y";2
23;49530;7.0;"Mortgage";"Debtconsolidation";"D";16000;14.54;1;0.32;"Y";2
26;34000;6.0;"Mortgage";"Personal";"A";12000;6.03;0;0.35;"N";2
22;26400;0.0;"Rent";"Venture";"A";6000;8.59;0;0.23;"N";3
25;31000;5.0;"Rent";"Debtconsolidation";"D";9600;16.77;1;0.31;"N";3
25;41000;3.0;"Rent";"Venture";"B";3000;0.0;0;0.07;"N";3
28;70000;1.0;"Rent";"Debtconsolidation";"A";7800;7.9;0;0.11;"N";8
22;38400;4.0;"Rent";"Education";"C";4000;12.99;0;0.1;"N";2
23;35000;3.0;"Rent";"Debtconsolidation";"B";12000;10.0;1;0.34;"N";4
28;42000;0.0;"Rent";"Education";"B";12000;11.11;0;0.29;"N";9
28;150000;5.0;"Mortgage";"Homeimprovement";"A";15000;7.88;0;0.1;"N";6
24;52800;8.0;"Mortgage";"Education";"A";4000;7.88;0;0.08;"N";4
33;87000;1.0;"Mortgage";"Personal";"D";5000;14.96;0;0.06;"N";6
29;62000;5.0;"Mortgage";"Debtconsolidation";"A";10000;5.99;0;0.16;"N";8
37;24500;0.0;"Rent";"Personal";"B";2400;11.71;0;0.1;"N";11
25;69900;9.0;"Mortgage";"Venture";"A";5050;5.42;0;0.07;"N";2
30;33600;5.0;"Mortgage";"Education";"A";9000;6.91;0;0.27;"N";6
29;60000;3.0;"Mortgage";"Medical";"A";10000;0.0;0;0.17;"N";9
42;78000;0.0;"Mortgage";"Debtconsolidation";"A";7000;5.42;1;0.09;"N";15
24;40000;8.0;"Mortgage";"Debtconsolidation";"A";4500;6.62;0;0.11;"N";3
24;86376;2.0;"Mortgage";"Medical";"A";20000;7.29;0;0.23;"N";3
43;30000;0.0;"Rent";"Personal";"C";11525;13.57;1;0.38;"Y";17
24;86400;2.0;"Mortgage";"Debtconsolidation";"A";12200;7.29;0;0.14;"N";2
27;0;4.0;"Rent";"Personal";"B";6500;9.99;0;0.25;"N";4
28;24000;4.0;"Rent";"Venture";"A";3000;9.32;0;0.13;"N";6
23;78000;2.0;"Rent";"Venture";"A";19000;8.9;0;0.24;"N";2
21;31776;0.0;"Mortgage";"Venture";"A";0;9.91;1;0.34;"N";10
24;28800;6.0;"Mortgage";"Debtconsolidation";"A";6075;8.49;0;0.21;"N";2
47;35000;9.0;"Own";"Personal";"B";2500;0.0;0;0.07;"N";12
29;65000;9.0;"Mortgage";"Homeimprovement";"A";11500;7.51;0;0.18;"N";10
22;48888;1.0;"Rent";"Personal";"C";18400;13.16;1;0.38;"N";2
27;15600;11.0;"Rent";"Medical";"B";2800;10.65;1;0.18;"N";7
21;69000;0.0;"Rent";"Homeimprovement";"D";15000;15.28;1;0.22;"Y";4
41;100000;3.0;"Rent";"Venture";"B";12000;10.74;0;0.12;"N";12
22;65400;1.0;"Rent";"Education";"C";12000;13.06;0;0.18;"N";2
27;99000;5.0;"Mortgage";"Personal";"A";5000;6.92;0;0.05;"N";8
24;63750;8.0;"Mortgage";"Medical";"D";35000;0.0;1;0.47;"N";3
33;104000;3.0;"Mortgage";"Education";"A";16000;0.0;0;0.15;"N";9
21;30000;0.0;"Rent";"Education";"C";1500;13.92;0;0.05;"Y";3
25;53000;9.0;"Rent";"Homeimprovement";"A";6000;7.9;0;0.11;"N";4
23;89100;7.0;"Rent";"Personal";"C";16000;13.92;0;0.18;"Y";4
25;93600;9.0;"Mortgage";"Debtconsolidation";"B";20000;10.62;0;0.21;"N";3
27;71020;1.0;"Rent";"Medical";"C";10000;12.53;0;0.14;"N";6
24;72400;4.0;"Mortgage";"Homeimprovement";"C";35000;13.99;0;0.48;"N";4
0;46300;3.0;"Mortgage";"Debtconsolidation";"C";4475;9.99;0;0.06;"N";2
22;37800;7.0;"Mortgage";"Education";"B";7200;10.99;0;0.19;"N";2
27;33600;3.0;"Rent";"Debtconsolidation";"C";10000;14.72;0;0.3;"N";8
25;39896;0.0;"Mortgage";"Medical";"A";9250;9.63;1;0.23;"N";3
24;52000;8.0;"Rent";"Debtconsolidation";"B";3000;11.49;0;0.06;"N";4
27;52500;7.0;"Rent";"Personal";"A";11425;7.51;0;0.22;"N";7
25;42642;8.0;"Own";"Education";"F";10000;15.76;0;0.23;"Y";3
22;45000;0.0;"Rent";"Debtconsolidation";"B";15000;10.37;1;0.33;"N";2
31;305000;0.0;"Mortgage";"Homeimprovement";"D";35000;17.58;0;0.11;"Y";10
31;49000;15.0;"Own";"Education";"C";3600;12.69;0;0.04;"";3
26;40000;3.0;"Mortgage";"Medical";"A";2200;8.49;0;0.06;"N";3
22;30000;3.0;"Own";"Education";"A";15000;6.62;0;0.5;"N";4
27;32000;0.0;"Mortgage";"Venture";"A";9850;8.94;0;0.31;"N";5
